"county_name","median_age","mean_savings","per_capita_income","percent_in_poverty","percent_veterans","percent_female","population_density","percent_in_nursing_homes","crime_index_PC","state","clinton_win"
"Cottle",41.2,152024,17101,25.9,13.14,51.05,2.3,17.14,186,"TX",TRUE
"Crockett",33.1,162161,15609,21.2,13.41,49.63,1.5,9.76,161,"TX",TRUE
"Crosby",32.6,89157,14172,29.2,9.53,51.45,8,12.36,93,"TX",TRUE
"Delta",39.7,95900,15897,21.4,12.91,52.39,17,26.38,247,"TX",TRUE
"Dickens",42.3,87988,15111,26,12.4,52.54,2.8,11.6,468,"TX",TRUE
"El Paso",27.9,48635,12421,30.2,8.41,51.41,619.7,1.74,830,"TX",TRUE
"Falls",35.1,65516,13542,28,13.13,48.55,22.9,16.19,399,"TX",TRUE
"Fannin",38.8,97427,15852,18.7,15.09,51.83,27.5,20.82,317,"TX",TRUE
"Fisher",39.3,104013,15734,18.5,13.63,51.59,5.1,13.7,117,"TX",TRUE
"Foard",40.9,126871,18972,17.9,15.24,53.77,2.4,18.24,82,"TX",TRUE
"Grayson",35,107105,17414,15.9,13.44,52.32,102.2,12.32,617,"TX",TRUE
"Grimes",32.5,73508,13053,23,7.1,45.75,24.4,7.37,229,"TX",TRUE
"Hall",42.9,130723,14564,27.7,11.54,53.2,4.3,14.62,87,"TX",TRUE
"Hardeman",38.9,138182,16422,19.1,15.36,52.58,7.2,11.4,328,"TX",TRUE
"Hardin",33.1,60096,15724,14.2,11.99,50.95,48.5,4.84,278,"TX",TRUE
"Harrison",32.9,57407,15152,20.5,11.34,51.89,63.6,8.65,515,"TX",TRUE
"Haskell",40.4,142622,16106,21.6,12.4,51.54,7.4,18.96,185,"TX",TRUE
"Hays",26.6,40742,15089,16,5.38,49.78,100.9,4.3,456,"TX",TRUE
"Henderson",38.9,83132,14530,18.7,10.3,51.45,68.5,8.46,407,"TX",TRUE
"Hidalgo",26.1,63439,9827,41.1,4.37,51.57,268.5,2.57,742,"TX",TRUE
"Hill",37.9,90403,14510,21.9,11.2,52.06,28.6,22.04,416,"TX",TRUE
"Hopkins",34.4,104126,16596,17.3,9.55,50.96,37.1,11.03,423,"TX",TRUE
"Houston",36,98508,15626,25.2,14.04,49.2,17.4,12.9,293,"TX",TRUE
"Jack",37.1,151563,15138,17.5,13.06,51.6,7.4,10.74,203,"TX",TRUE
"Jasper",35,86811,15476,20,10.92,52.12,33.5,10.7,233,"TX",TRUE
"Jefferson",33.4,84512,18927,19.6,13.01,52.03,269.1,6.4,955,"TX",TRUE
"Jones",36.5,68425,14560,22.7,12.11,52.04,17,16.33,314,"TX",TRUE
"Kleberg",27.7,62482,13037,26,10.79,50.34,34.8,3.6,586,"TX",TRUE
"Knox",37.7,111954,15689,22.8,10.71,51.42,5.6,20.83,56,"TX",TRUE
"Lamar",35.1,86887,16419,19.9,11.77,52.58,48.3,15.08,749,"TX",TRUE
"Liberty",32.5,73820,15362,18.9,10.41,50.07,47.2,5.23,359,"TX",TRUE
"Limestone",36.2,72886,15036,22.3,9.44,52.69,22.9,11.63,441,"TX",TRUE
"McCulloch",38.1,130140,15567,26.1,11.63,52.43,7.9,21.55,364,"TX",TRUE
"Madison",29.9,160448,14738,28.1,9.07,41.3,23.6,11.89,347,"TX",TRUE
"Maverick",25.6,40852,7666,44.8,3.91,52.39,31.8,1.18,687,"TX",TRUE
"Milam",35.8,104410,15344,21.7,11.02,51.52,22.6,9.48,343,"TX",TRUE
"Mitchell",37.3,125908,15206,23.1,11.52,52.02,8.5,20.39,317,"TX",TRUE
"Montague",39.6,125177,15880,17.5,12.51,52.14,18.6,22.14,290,"TX",TRUE
"Morris",35.7,88305,14719,20.6,14.53,51.8,50.7,14.81,284,"TX",TRUE
"Navarro",34.2,113932,15810,21.1,10.05,51.85,37.2,12.91,580,"TX",TRUE
"Newton",33.5,27680,11955,23.6,12.39,51.28,14.5,4.59,133,"TX",TRUE
"Nueces",30.5,67610,17153,22.7,11.25,51.02,359,4.93,973,"TX",TRUE
"Orange",32.9,45276,16027,15.6,13.57,51.12,232.3,5.51,540,"TX",TRUE
"Palo Pinto",35.6,109872,15193,20,14.23,51.77,25.9,7.77,460,"TX",TRUE
"Panola",34.6,88655,14225,18.2,10.91,52.08,27.7,8.29,257,"TX",TRUE
"Polk",39.8,89026,14895,20,8.73,51.18,31.6,5.57,439,"TX",TRUE
"Rains",38.2,78517,13561,14,9.8,50.84,30.2,8.14,296,"TX",TRUE
"Red River",39,47559,14051,23.5,14.21,52.99,13.3,16.29,451,"TX",TRUE
"Refugio",35.1,89215,18812,21.3,12.22,51.96,10.3,7.47,249,"TX",TRUE
"Robertson",34.2,91170,14379,25.9,10.12,52.11,17.9,10,301,"TX",TRUE
"San Patricio",30.6,42543,13109,23.8,10.52,50.26,87.7,4.38,451,"TX",TRUE
"Shelby",36.5,84396,15497,23.3,10.66,52.65,27.6,11.6,390,"TX",TRUE
"Starr",23.9,34066,6118,49.9,2.78,50.57,36.7,1.96,267,"TX",TRUE
"Stonewall",38,109265,18088,15.4,13.75,51.4,2.2,23,130,"TX",TRUE
"Swisher",34.2,123853,21608,24.8,10.61,48.89,9.2,6.27,317,"TX",TRUE
"Titus",32.7,139231,16700,20.1,10.54,51.28,59.7,16.29,510,"TX",TRUE
"Travis",29.5,71200,20253,14.8,8.09,50.49,618.5,4.3,989,"TX",TRUE
"Trinity",41.2,56557,14071,21.8,10.91,51.58,16.6,10.26,293,"TX",TRUE
"Tyler",39.8,50730,13705,19.7,10.88,48.83,19.4,10.39,262,"TX",TRUE
"Val Verde",27.8,43518,11212,33.2,6.68,50.35,12.8,3.12,592,"TX",TRUE
"Waller",28.2,39103,15343,22.8,8.15,50.68,47.7,8.49,584,"TX",TRUE
"Webb",25.5,152089,10459,36.1,4.58,51.9,44.2,2,702,"TX",TRUE
"Willacy",27.5,45271,9188,41,6.39,51.51,30.7,3.93,440,"TX",TRUE
"Carbon",30.8,81973,15205,16.1,13.91,51.21,13.7,5.32,293,"UT",TRUE
"Bennington",34.9,111465,19934,12.7,12.77,51.67,52.9,13.46,141,"VT",TRUE
"Caledonia",33.5,157442,16193,15.5,11.16,50.8,43.5,5.34,151,"VT",TRUE
"Chittenden",30.3,111451,21509,9.8,10.44,51.61,248.6,3.64,296,"VT",TRUE
"Franklin",31.7,93479,16169,13.9,9.23,50.51,65,6.09,130,"VT",TRUE
"Orleans",34.2,122862,15433,18.5,9.88,50.68,35.2,9.8,208,"VT",TRUE
"Rutland",34.3,118069,17943,12.7,12.07,51.44,67.2,7.51,188,"VT",TRUE
"Windham",34.5,148681,20224,12.1,11.79,51.19,52.7,8.92,128,"VT",TRUE
"Asotin",34.9,61783,16722,16.4,12.07,52.27,29.2,10.43,508,"WA",TRUE
"Clallam",38.4,63542,18452,13.2,13.25,50.11,34.2,8.47,410,"WA",TRUE
"Cowlitz",34.3,42911,18106,13.9,13.79,50.43,74.7,6.27,422,"WA",TRUE
"Ferry",32.8,22170,13918,17.4,12.45,47.61,3,1.94,319,"WA",TRUE
"Grays Harbor",35.4,90308,17112,18.1,14.8,50.13,34.2,8.38,600,"WA",TRUE
"Island",32.2,53523,17346,7.6,10.07,49.41,312.1,2.73,189,"WA",TRUE
"Jefferson",41.1,70157,19333,12.3,13.12,49.88,12.4,3.51,398,"WA",TRUE
"King",33.7,124062,27740,9.9,12.33,50.41,733.5,4.52,812,"WA",TRUE
"Kitsap",31.8,42878,18603,9.5,11.99,48.54,532.6,4.55,432,"WA",TRUE
"Kittitas",30.2,66964,16190,14.5,11.3,50.45,12.2,6.64,633,"WA",TRUE
"Mason",36.9,40955,15392,13.4,12.53,47.97,44.2,3.74,454,"WA",TRUE
"Okanogan",35,64604,16730,21,12.31,49.39,6.5,7.81,500,"WA",TRUE
"Pacific",40.3,73478,16265,16.9,13.81,50.67,20,6.36,298,"WA",TRUE
"Pend Oreille",36.1,56788,14680,20.9,13.79,50.34,6.9,5.21,549,"WA",TRUE
"Pierce",31.3,60558,18549,12.9,12.3,51.11,369.7,3.78,676,"WA",TRUE
"Skagit",35.6,81397,19127,12.4,11.32,50.61,49.8,6.2,529,"WA",TRUE
"Skamania",33.7,23641,17005,13,13.78,48.72,5.2,0.7,459,"WA",TRUE
"Snohomish",32.2,60515,20537,9,10.52,50.96,239.6,3.98,411,"WA",TRUE
"Spokane",33,69193,18155,13.4,13.22,51.26,216.6,6.09,618,"WA",TRUE
"Thurston",33.7,42634,19912,10.4,11.18,51.38,242.9,2.97,429,"WA",TRUE
"Wahkiakum",40.2,75126,17616,10.5,15.51,50.35,13.2,15.14,294,"WA",TRUE
"Whatcom",32.7,100980,18152,11.8,10.12,51.18,65.1,6.95,553,"WA",TRUE
"Whitman",24.4,94448,14760,14.7,9.58,49.06,17.8,4.57,333,"WA",TRUE
"Barron",34.5,96018,15447,12.6,10.88,50.5,48.3,15.18,234,"WI",TRUE
"Bayfield",37.2,56296,14120,14.2,12.83,49.34,9.6,6.06,207,"WI",TRUE
"Buffalo",34.9,91788,16046,11.5,11.23,49.65,20,14.01,156,"WI",TRUE
"Burnett",39.2,69555,13201,14.2,13.3,50.37,16.1,18.48,273,"WI",TRUE
"Chippewa",33.4,67209,16174,11.3,11.32,50.57,52.7,13.92,233,"WI",TRUE
"Clark",33.9,77423,14258,12.7,10.2,49.72,26.5,16.09,144,"WI",TRUE
"Columbia",35.2,100621,17418,7.8,11.34,50.19,60.3,10.56,313,"WI",TRUE
"Douglas",34.8,64591,15495,14.6,14.29,51.29,32.5,14.55,563,"WI",TRUE
"Dunn",28.5,57523,14274,12.9,9.14,49.95,43,10.25,396,"WI",TRUE
"Eau Claire",30.3,64914,16808,13.1,10.68,51.86,136.1,8.39,442,"WI",TRUE
"Florence",36.2,43492,13586,11.9,11.56,49.27,10.2,14.2,280,"WI",TRUE
"Forest",35.7,73065,12787,17.3,11.83,49.56,8.8,15.62,452,"WI",TRUE
"Green",34.4,133161,18806,8.5,9.7,50.95,53.4,10.64,223,"WI",TRUE
"Iowa",33.2,77897,16495,9.5,9.25,50.16,26.9,8.1,142,"WI",TRUE
"Iron",42.1,61386,14250,11.7,16.05,50.54,8.3,16.83,260,"WI",TRUE
"Jackson",35.5,61314,15323,13.2,11.76,49.15,17,12.32,388,"WI",TRUE
"Juneau",35.5,74641,14464,12.9,12.22,50.56,28.9,8.78,262,"WI",TRUE
"Kenosha",32.5,55083,18065,10.8,11.99,50.95,491.2,7.66,503,"WI",TRUE
"Kewaunee",33.7,101014,15826,7,10.14,49.63,55.4,6.42,172,"WI",TRUE
"Lafayette",33.6,117193,15690,10.8,10.2,50.49,25.4,5.47,91,"WI",TRUE
"Lincoln",34.9,48752,14917,9,12.33,50.38,31.6,11.36,325,"WI",TRUE
"Marathon",32.7,82680,17860,8.4,11.02,50.41,76.5,7.38,294,"WI",TRUE
"Marquette",39.1,79014,14265,11.4,11.39,50.26,28.3,4.5,316,"WI",TRUE
"Milwaukee",32.3,90711,20442,19.4,12.79,52.47,3944.1,9.18,742,"WI",TRUE
"Monroe",33.7,67724,14728,12.2,13.32,49.78,41.8,10.56,295,"WI",TRUE
"Oneida",38.7,94100,17457,10.3,13.44,50.71,29.4,6.1,407,"WI",TRUE
"Pepin",35.1,123070,15199,10.7,11.54,50.28,30.6,30.42,155,"WI",TRUE
"Price",36.8,75928,16284,11.2,13.35,49.82,12.5,15.77,247,"WI",TRUE
"Racine",32.9,80353,20245,10.6,12.26,51.19,538,5.65,555,"WI",TRUE
"Rock",33,72494,18642,11,12.23,51.14,198.3,7.95,572,"WI",TRUE
"Rusk",35.2,62546,12545,16.6,11.84,50.33,16.5,9.47,287,"WI",TRUE
"St. Croix",31.6,60506,20205,6,9.75,50.04,72.3,11.36,230,"WI",TRUE
"Sauk",34.2,118381,17661,9,10.85,50.67,58,11.46,307,"WI",TRUE
"Sawyer",38.2,82600,13498,18.4,11.83,49.46,11.9,8.52,307,"WI",TRUE
"Trempealeau",35.7,91482,15154,12.1,10.64,50.09,34.9,23.09,128,"WI",TRUE
"Vernon",36.2,77195,13491,13.5,10.95,50.72,33,13.02,117,"WI",TRUE
"Washburn",38,89176,14020,13.9,13.05,50.14,17.4,11.06,221,"WI",TRUE
"Albany",26.5,62209,15251,14.9,10.98,48.26,7.2,3.99,522,"WY",TRUE
"Carbon",32.8,100736,18687,11.2,18.85,47.23,2,7.39,386,"WY",TRUE
"Natrona",32.8,93827,21417,13.6,17.88,50.84,11.7,5.1,667,"WY",TRUE
"Sweetwater",30.4,104346,19086,7.7,14.64,49.42,3.9,3,625,"WY",TRUE
