"county_name","median_age","mean_savings","per_capita_income","percent_in_poverty","percent_veterans","percent_female","population_density","percent_in_nursing_homes","crime_index_PC","state","clinton_win"
"Seminole",36.3,63392,13157,27.3,13.52,52.27,39.1,11.58,380,"OK",TRUE
"Sequoyah",33.4,47660,12828,23.6,9.86,51.04,51.3,10.29,157,"OK",TRUE
"Stephens",37,104656,14609,17.8,13.34,52.27,49.1,11.09,343,"OK",TRUE
"Texas",32.8,120301,18877,12.4,12.27,50.13,8,4.69,231,"OK",FALSE
"Tillman",36,87841,13893,25.6,11.18,51.85,11.6,14.65,436,"OK",TRUE
"Tulsa",32.7,90586,20716,17,12.75,51.83,909.7,6.1,709,"OK",FALSE
"Wagoner",32.9,23598,14277,14.2,10.59,50.7,87.7,4.39,230,"OK",FALSE
"Washington",36.7,89239,21320,12.4,14.49,52.06,115.9,7.56,411,"OK",FALSE
"Washita",36.8,116384,13746,20.8,14.2,51.62,11.5,20.7,130,"OK",TRUE
"Woods",37.5,221458,17485,16.8,15.58,52.19,7,18.44,182,"OK",FALSE
"Woodward",33.3,109246,14130,15.4,13.31,49.75,15.2,9.42,295,"OK",FALSE
"Baker",37.9,74163,15167,15.6,15.49,50.01,5.1,7.09,454,"OR",FALSE
"Benton",29.3,49202,17954,11.1,11.17,49.99,106.6,3.55,446,"OR",TRUE
"Clackamas",35.1,50139,21349,7.7,12.25,50.73,158.9,4.33,472,"OR",TRUE
"Clatsop",35.9,78660,17908,13.9,14.44,50.26,41.3,3.25,469,"OR",TRUE
"Columbia",34.8,48890,17103,8.8,14.97,49.87,59.8,3.08,267,"OR",TRUE
"Coos",37.6,82627,15980,17,16.37,50.44,38.7,5.57,465,"OR",TRUE
"Crook",35.8,62725,15994,10.9,12.89,49.65,5.1,4.17,322,"OR",FALSE
"Curry",44,69547,16933,13.9,15.22,50.38,12.2,3.02,405,"OR",TRUE
"Deschutes",35.9,66782,18792,10.6,11.78,50.07,27.8,3.21,526,"OR",TRUE
"Douglas",36,70437,15567,15.6,15.43,50.34,19.1,2.17,382,"OR",FALSE
"Grant",36.4,77387,16209,12.3,15.08,49.58,1.7,5.38,291,"OR",FALSE
"Harney",35.7,89645,15956,12.8,16.86,49.54,0.7,4.93,213,"OR",FALSE
"Hood River",34.1,76990,16874,15.8,12.49,48.73,33.1,6.76,434,"OR",TRUE
"Jackson",36.7,51789,17347,14.4,13.48,50.99,55.4,3.87,512,"OR",TRUE
"Jefferson",31.4,60105,15205,17.4,10.82,49.62,8.1,4.55,361,"OR",TRUE
"Josephine",39.9,60464,15101,19.1,14.42,51.24,40,6.81,518,"OR",FALSE
"Klamath",34.9,55678,15491,17.1,16.01,49.5,9.9,3.51,292,"OR",FALSE
"Lake",36.3,86832,16176,13.1,16.72,49.73,0.9,4.58,179,"OR",FALSE
"Lane",33.9,52221,17285,15,13.44,51.2,63.9,3.9,536,"OR",TRUE
"Lincoln",39.6,97043,16573,14.7,15.42,51.69,41.7,3.35,575,"OR",TRUE
"Linn",34.8,49870,15776,14.3,13.57,50.63,41.3,4.16,587,"OR",FALSE
"Malheur",33.7,69706,14734,21.5,11.16,50.19,2.7,7.79,416,"OR",FALSE
"Marion",33.7,74478,16963,14.9,12.13,50.51,202.4,4.94,654,"OR",FALSE
"Morrow",33.6,54786,14914,7.3,14.47,49.02,4,3.83,352,"OR",FALSE
"Multnomah",34.2,101832,21737,15,13.95,51.94,1382.5,5.63,998,"OR",TRUE
"Polk",34.2,29488,15702,12.1,11.68,51.52,71.4,5.84,491,"OR",FALSE
"Tillamook",40.4,70835,15125,12.8,15.28,50.71,20.2,4.57,347,"OR",TRUE
"Umatilla",33.2,70948,15331,17.1,14.08,49.2,19,5.49,377,"OR",FALSE
"Union",34,59617,15997,14,13.75,50.56,11.8,5.64,317,"OR",FALSE
"Wallowa",37.8,82197,17339,11.9,14.85,50.19,2.3,4.38,271,"OR",FALSE
"Wasco",36.9,83208,16901,13.4,16,51.38,9.4,8.74,554,"OR",TRUE
"Washington",32.7,68643,21336,8.1,10.48,50.66,468.1,2.97,402,"OR",TRUE
"Yamhill",32.8,50244,16685,12.6,10.72,49.72,96.8,6.1,403,"OR",FALSE
"Adams",33.5,106575,17959,7.4,9.95,51.11,156.3,11.88,170,"PA",FALSE
"Allegheny",36.7,165128,23541,12.8,16.08,53.02,1826.5,5.09,408,"PA",TRUE
"Armstrong",36.6,99587,15964,14,15.03,51.82,113.1,5.15,113,"PA",TRUE
"Beaver",37,75921,16872,13.7,16.33,52.27,432.1,6.16,195,"PA",TRUE
"Bedford",35.7,87327,14071,14.5,11.25,51.08,47.8,4.16,150,"PA",FALSE
"Berks",35.4,139730,20786,11.2,12.8,51.65,399.2,7.01,353,"PA",FALSE
"Blair",36.2,84311,16405,15.1,14.62,52.83,249.9,11.09,213,"PA",FALSE
"Bradford",34.6,101692,15632,14.3,12.2,51.33,53.6,7.37,203,"PA",FALSE
"Bucks",33.7,104673,23983,5.4,12.46,50.69,912.3,5.98,261,"PA",TRUE
"Butler",34,82892,18661,9.3,13.07,51.12,198.7,9.18,196,"PA",FALSE
"Cambria",37.4,114647,16281,14.6,15.99,51.92,235.7,6.99,176,"PA",TRUE
"Cameron",37.3,103386,17464,11.9,16.93,50.93,14.6,6.72,309,"PA",FALSE
"Carbon",37.5,109602,16430,10.9,14.16,51.61,151.9,7.23,218,"PA",TRUE
"Centre",27,67765,16698,11.8,9.32,48.55,115,3.42,302,"PA",TRUE
"Chester",33.8,80772,29020,6.4,11.12,50.98,512.3,5.38,251,"PA",FALSE
"Clarion",32.2,104439,15021,16.6,12.3,51.61,69.7,11.67,193,"PA",FALSE
"Clearfield",35.6,108683,15681,15.5,13.83,51.68,68.3,8.57,188,"PA",TRUE
"Clinton",34.8,67107,15055,14.7,14.43,51.99,42,8.56,243,"PA",TRUE
"Columbia",34.1,103858,16155,11.2,12.42,52.63,131.2,9.17,191,"PA",FALSE
"Crawford",34.6,74171,15752,16.1,13.31,51.35,85.7,9.7,249,"PA",FALSE
"Cumberland",34.6,109677,21803,6,12.5,51.37,365.3,7.23,234,"PA",FALSE
"Dauphin",35,125483,21533,11.6,13.27,52.24,460.3,8.13,513,"PA",FALSE
"Delaware",34.6,114260,24516,9.5,14.49,52.22,2978.3,7.7,361,"PA",TRUE
"Elk",35.4,93270,18302,8.4,15.71,50.75,42.4,7.15,231,"PA",TRUE
"Erie",32.9,67693,17971,13.9,13.48,51.59,347.9,7.61,335,"PA",TRUE
"Fayette",36.9,82242,15181,22.4,15.08,52.39,184.9,5.05,213,"PA",TRUE
"Forest",40.7,61821,13293,14.6,15.71,48.71,11.2,18.33,304,"PA",TRUE
"Franklin",35,106250,17856,8.8,11.62,51.35,160.9,10.78,239,"PA",FALSE
"Fulton",34.1,99547,13615,11.8,10.26,50.48,32.4,4.01,195,"PA",FALSE
"Greene",35.2,57534,14319,20.7,13.05,52.25,68.9,6.93,246,"PA",TRUE
"Huntingdon",34.3,75484,13560,14.3,12.37,47.77,50.6,4.76,192,"PA",FALSE
"Indiana",31.8,96169,15359,16.9,11.73,51.61,109.1,4.88,173,"PA",TRUE
"Jefferson",35.8,126277,16097,14.3,13.52,51.58,70.6,8.42,164,"PA",FALSE
"Juniata",34.6,106585,15359,9.8,9.69,50.68,53.6,14.43,90,"PA",FALSE
"Lackawanna",37.7,139971,18712,12.7,15.27,53.14,474.9,9.6,223,"PA",TRUE
"Lancaster",32.8,104336,20064,9.6,9.43,51.32,457.4,10.11,311,"PA",FALSE
"Lawrence",37.3,68854,16072,16.3,14.99,52.54,268,8.43,236,"PA",TRUE
"Lebanon",35.2,106849,18394,8.3,12.76,51.11,319.8,11.11,254,"PA",FALSE
"Lehigh",35.7,119265,21629,9.2,13.39,52.01,854.1,7.17,393,"PA",TRUE
"Luzerne",38.2,134874,18389,12.6,15.74,52.59,369.8,9.31,168,"PA",TRUE
"Lycoming",34.8,95007,17115,13.7,13.35,51.72,97.6,8.53,318,"PA",FALSE
"McKean",35.9,77889,15721,15.8,14.83,49.3,49.5,11.87,151,"PA",FALSE
"Mercer",36.4,102751,16522,14.8,13.79,51.45,181.7,8.95,243,"PA",TRUE
"Mifflin",35.7,79845,14560,13.9,12.6,52.07,113.5,8.8,161,"PA",FALSE
"Monroe",34,85897,17313,9.3,9.98,50.64,172.1,4.33,367,"PA",FALSE
"Montgomery",35.8,160018,31809,5.3,13.36,51.84,1427.9,8.05,303,"PA",TRUE
"Montour",35.2,105177,22924,9.3,11.44,53.01,137.6,18.39,102,"PA",FALSE
"Northampton",34.9,106220,19834,8.4,12.49,51.3,673.4,6.33,271,"PA",TRUE
"Northumberland",37.8,85240,16554,12.6,14.42,52.54,209,12.1,146,"PA",FALSE
"Perry",33.4,78490,16134,8.5,10.42,50.13,76.2,6.04,170,"PA",FALSE
"Philadelphia",33.2,158763,19108,26.5,12.95,53.53,11484.1,4.96,641,"PA",TRUE
"Pike",35.9,81095,16779,8.3,9.79,50.4,59.4,4.09,284,"PA",FALSE
"Potter",35.7,93520,15381,16.1,12.63,51.4,15.6,9.64,204,"PA",FALSE
"Schuylkill",38.5,109391,16883,10.7,15.89,51.25,198,6.86,138,"PA",FALSE
"Snyder",32.6,92349,19097,10.9,9.08,51.13,112.6,6.25,111,"PA",FALSE
"Somerset",36.3,109847,16102,15.1,13.04,51.64,73.2,6.84,133,"PA",FALSE
"Sullivan",38.2,116080,16078,11.4,13.31,49.7,13.6,30.49,372,"PA",FALSE
"Susquehanna",34.9,101832,15997,13.9,11.88,50.57,49.9,6.06,103,"PA",FALSE
"Tioga",34.2,83262,14988,15.3,12.07,51.12,36.8,6.33,130,"PA",FALSE
"Union",32.5,101989,18115,11.6,11.05,48.62,115.2,9.12,106,"PA",FALSE
"Venango",35.8,67886,18712,15.8,14.62,51.48,87.8,7.42,275,"PA",FALSE
"Warren",36.3,72870,18750,11.4,15.49,51.2,50.9,10.4,231,"PA",TRUE
"Washington",37.5,83995,18840,13.4,15.26,52.04,240.6,5.86,230,"PA",TRUE
"Wayne",36.3,150743,16558,12.6,11.31,49.75,57.3,6.46,188,"PA",FALSE
"Westmoreland",37.7,102163,18947,11.6,15.35,52.04,365.5,5.22,190,"PA",TRUE
"Wyoming",33.1,82667,16423,12,11.97,50.59,72.5,4.27,138,"PA",FALSE
"York",34.5,104322,20041,8.2,11.89,51.12,386.4,6.07,327,"PA",FALSE
"Bristol",35.8,88223,23664,6.7,12.56,51.36,1987.9,11.59,213,"RI",TRUE
"Kent",35.8,100696,20820,7.4,14.6,51.93,954.1,8.35,386,"RI",TRUE
"Newport",33.7,77401,20760,8.4,13.75,50.52,837.7,5.78,461,"RI",TRUE
"Providence",33.6,196365,19590,15.8,12.73,52.17,1429.7,10.13,544,"RI",TRUE
"Washington",32.7,94271,20854,7.8,11.31,50.97,339.4,6.81,285,"RI",TRUE
"Abbeville",34.2,49330,13179,15.9,9.51,52.52,47.4,3.78,298,"SC",TRUE
"Aiken",32.7,36835,18465,13.8,10.22,51.44,119.8,3.04,501,"SC",FALSE
"Allendale",30,47461,10710,34.3,6.54,49.42,28.9,3.73,240,"SC",TRUE
"Anderson",34.8,50528,15864,12.9,10.65,52.09,206.3,3.77,522,"SC",FALSE
"Bamberg",29.6,61378,11927,27.9,7.86,53.07,43,1.89,376,"SC",TRUE
"Barnwell",31.6,49390,14843,21.9,8.8,51.84,38.5,5.88,286,"SC",FALSE
"Beaufort",30.1,56206,20091,14.7,7.89,49.44,155.9,2.27,722,"SC",FALSE
"Berkeley",28.2,11101,13242,13.2,8.05,49.84,123.3,0.94,410,"SC",FALSE
"Charleston",30.1,43874,17903,19.3,11.09,51.05,330.9,2.19,796,"SC",FALSE
"Cherokee",33.6,46623,13696,14.4,9.87,52.05,116.1,3.82,297,"SC",FALSE
"Chester",33.1,32667,12995,19.1,9.47,52.59,56.3,2.81,468,"SC",TRUE
"Chesterfield",33.3,52078,14054,19.2,9.69,52.12,48.7,2.52,389,"SC",TRUE
"Clarendon",32.7,40920,11751,29.8,7.85,52.25,47.3,2.23,220,"SC",TRUE
"Colleton",32.8,39077,13016,24.1,8.47,52.14,33.7,3.62,612,"SC",TRUE
"Darlington",33,40375,14950,21.8,9.26,52.84,113.1,3.44,662,"SC",TRUE
"Dillon",30.9,53183,12137,28.4,8.31,53.42,72.4,6.42,635,"SC",TRUE
"Dorchester",29.7,31621,15186,12.8,8.09,50.08,152.4,3.01,423,"SC",FALSE
"Edgefield",32.6,38415,14162,17.4,7.75,51.54,37.1,4.73,307,"SC",TRUE
"Fairfield",32.4,36553,13222,22.2,9.16,51.85,32.8,11.24,612,"SC",TRUE
"Florence",32.2,68641,16102,21.4,9.8,52.83,148,6.58,624,"SC",FALSE
"Georgetown",32.7,44630,15625,20.9,9.52,52.23,59.8,1.72,615,"SC",TRUE
"Greenville",33.4,71030,18720,11.3,11.1,52.08,412.7,3.18,613,"SC",FALSE
"Greenwood",33.7,56276,15988,15.3,11.24,53.06,132.8,5.39,582,"SC",FALSE
"Hampton",31.1,64850,12698,24.4,8.62,53.09,33,2.27,176,"SC",TRUE
"Horry",33.8,77848,16031,17.8,8.07,50.98,133.7,2.24,827,"SC",FALSE
"Jasper",30.7,33137,12898,24.3,7.81,52.05,24,5.61,594,"SC",TRUE
"Kershaw",34,44700,15706,13.4,9.85,51.73,61.7,3.55,416,"SC",FALSE
"Lancaster",33.4,31177,14816,15.8,10.19,52.09,100.5,4.04,557,"SC",TRUE
"Laurens",34,48839,15895,16,9.74,51.99,82.7,6.22,412,"SC",FALSE
"Lexington",32.6,53230,18242,9.8,10.49,51.18,253,2.64,575,"SC",FALSE
"Marion",32,55302,12722,26.3,8.13,54.49,70.5,4.23,477,"SC",TRUE
"Marlboro",31.8,42408,11561,24.1,8.21,51.98,62.5,3.5,668,"SC",TRUE
"Newberry",34.2,50854,14141,16.7,9.58,52.2,53.3,4.11,377,"SC",FALSE
"Oconee",35.5,46500,16369,12.1,9.4,50.87,94.1,3.49,308,"SC",FALSE
"Orangeburg",31.1,53093,13746,25.6,8.26,53.21,78.5,4.04,706,"SC",TRUE
"Pickens",30.4,39660,14528,12.1,9.3,50.23,198.8,3.74,350,"SC",FALSE
"Richland",30.4,98686,18576,17.6,11.68,51.36,388.5,5.84,763,"SC",TRUE
"Saluda",34.6,54812,14242,17.7,10.45,51.11,36.6,7.88,168,"SC",FALSE
"Spartanburg",34,44058,16656,14.4,10.26,51.76,287.1,3.83,732,"SC",FALSE
"Sumter",29.6,36054,13284,21.9,8.35,49.97,155.8,3.64,740,"SC",FALSE
"Union",35.3,38932,13225,15.6,10.82,53.47,59.3,5.67,260,"SC",FALSE
"Williamsburg",30.6,38876,11946,28,7.28,53.23,39.6,2.16,322,"SC",TRUE
"York",32.2,44196,17867,12.4,9.41,51.85,200.4,4.97,641,"SC",FALSE
"Anderson",36.5,68947,18348,15.7,12.69,52.29,208.6,6.46,247,"TN",TRUE
"Bedford",34.9,88188,15529,16,10.66,51.61,67.1,7.39,210,"TN",TRUE
"Blount",36.1,71458,16663,13.7,10.59,51.91,162,7.02,124,"TN",FALSE
"Bradley",33.2,77906,16804,15.6,10.4,51.81,230.2,6.47,314,"TN",FALSE
"Campbell",35,84489,11808,28,9.91,52.23,74.2,6.71,85,"TN",TRUE
"Cannon",35.4,89868,14321,15.4,9.13,51.3,40.6,8.52,50,"TN",TRUE
"Carroll",37.3,83826,14723,16.9,10.53,51.97,46.4,11.47,118,"TN",TRUE
"Carter",36.2,44828,12828,19.9,12.63,51.65,152.4,12.75,102,"TN",FALSE
"Cheatham",32.1,44295,14741,11.9,8.5,49.83,94.8,3.48,32,"TN",TRUE
"Chester",32.8,86658,11684,19.8,9.31,52.2,45.1,6.69,61,"TN",FALSE
"Claiborne",34,73872,12582,24.7,7.87,51.5,62.2,6.07,54,"TN",TRUE
"Cocke",35.2,56886,13266,25.2,9.99,51.87,67.7,6.67,194,"TN",FALSE
"Coffee",35,63270,17455,16.1,12.01,51.72,97,7.16,220,"TN",TRUE
"Crockett",36.3,112645,15881,19,10.28,52.36,50.5,9.03,200,"TN",TRUE
"Cumberland",37.5,61708,13175,18.6,9.63,51.56,53.8,8.31,107,"TN",FALSE
"Davidson",32.6,135350,22519,18,11.7,52.55,1029.5,6.15,990,"TN",TRUE
"Dickson",33,74106,15314,15.9,9.56,51.44,74.5,7.67,122,"TN",TRUE
"Dyer",34.4,100204,16466,18.5,10.74,52.59,68.2,8.07,462,"TN",TRUE
"Fayette",32.3,54592,14320,25.1,7.93,51.34,37,7.78,61,"TN",TRUE
"Fentress",34.6,55373,12220,29.3,9.34,50.93,29.9,6.64,115,"TN",TRUE
"Franklin",35.1,54699,14561,16.1,9.8,50.77,63.8,6.63,138,"TN",TRUE
"Gibson",37.1,115125,15719,17.4,11.82,53.13,77.3,8.86,333,"TN",TRUE
"Giles",35.6,110277,16013,15.9,10.45,51.62,43.7,9.4,303,"TN",TRUE
"Grainger",34.7,39470,11969,20.7,6.95,50.51,63.1,6.55,238,"TN",FALSE
"Greene",36.4,68828,13842,19.5,10.46,51.53,91.7,7.25,234,"TN",FALSE
"Hamblen",35.1,60806,15960,16.3,11.47,51.84,319.3,6.13,342,"TN",FALSE
"Hamilton",34.7,81083,20082,17.7,13.05,52.87,531.4,5.56,674,"TN",FALSE
"Hardeman",32.9,86715,13102,24.1,8.61,51.79,35.7,8.03,245,"TN",TRUE
"Hardin",36.3,69775,12852,23.4,10.05,51.62,40.7,6.51,90,"TN",TRUE
"Hawkins",35.4,54326,14624,18.4,10.97,51.06,94.3,6.62,114,"TN",FALSE
"Haywood",32.8,87417,14871,27.6,7.98,53.2,36.6,7.18,349,"TN",TRUE
"Henderson",35.6,93559,13429,16.1,9.1,51.85,42.5,7.96,172,"TN",FALSE
"Henry",39.2,93032,15205,18.6,12.63,51.94,50.6,11.09,137,"TN",TRUE
"Hickman",35,62286,12670,18.1,9.93,48.58,28.7,9.66,59,"TN",TRUE
"Houston",37.7,53319,11824,18.2,12.04,51.24,36,22.08,56,"TN",TRUE
"Humphreys",36.4,73620,13853,15.4,12.4,50.92,29.9,4.03,130,"TN",TRUE
"Jefferson",35.4,65153,14072,16.8,9.88,51.03,126.7,7.69,187,"TN",FALSE
"Knox",33.7,74510,19585,15.5,11.73,52.27,682.8,5.61,621,"TN",FALSE
"Lake",34.1,47512,11964,33.2,8.81,45.35,44.7,15.89,14,"TN",TRUE
"Lauderdale",32.8,96919,13389,23.9,8.78,51.15,50.4,10.42,25,"TN",TRUE
"Lawrence",34.2,94985,15112,15.7,9.57,51.96,59,7.69,257,"TN",TRUE
"Lewis",34.6,75707,12532,20.7,9.83,50.95,34.7,10.31,114,"TN",TRUE
"Lincoln",35.5,72917,14868,15.9,9.06,51.77,50,11.72,295,"TN",TRUE
"Loudon",36.4,96598,15926,14.2,10.68,51.73,145.2,5.72,7,"TN",FALSE
"McMinn",35.3,65040,14392,17.5,10.93,52.25,101.1,8.6,207,"TN",FALSE
"McNairy",37.2,75656,13998,20,10.61,51.74,40.3,10.4,115,"TN",TRUE
"Macon",34.5,99138,13641,19,8.21,51.37,53.1,9.14,45,"TN",TRUE
"Madison",33,93734,17255,18.5,10.45,52.85,144.1,7.14,869,"TN",FALSE
"Maury",34,106297,16424,14.1,9.96,52.08,97.4,8.88,394,"TN",TRUE
"Meigs",35,48149,12460,17.9,9.35,49.66,43.1,10.12,200,"TN",TRUE
"Monroe",34.6,63783,12530,21.4,8.5,51.37,49.3,11.37,167,"TN",FALSE
"Montgomery",28.5,52112,14736,14.5,8.58,49.59,204.6,3.28,536,"TN",TRUE
"Morgan",33.2,28585,11366,22.9,11.61,47.15,33.7,6.76,1,"TN",TRUE
"Obion",36.1,126973,16808,17,12.04,52.2,58.2,8.11,312,"TN",TRUE
"Overton",36.6,53767,11829,19.8,10.43,50.96,41.1,9.16,60,"TN",TRUE
"Perry",37.8,88499,12712,17.4,8.97,51.05,16.4,16.62,37,"TN",TRUE
"Polk",36.3,121349,13452,17.9,9.07,50.61,31.7,7.83,4,"TN",TRUE
"Putnam",32.3,109035,16243,16.9,9.15,50.92,132.4,8.02,208,"TN",TRUE
"Rhea",34.6,54596,13146,19.7,10.53,51.79,80.1,10.75,100,"TN",FALSE
"Roane",37.4,52015,16019,17,13.94,51.83,132.7,9.48,191,"TN",TRUE
"Robertson",33.1,60072,15528,12.8,8.73,50.99,91.7,7.64,328,"TN",TRUE
"Rutherford",29.8,58229,18132,11.6,8.31,50.64,207.9,4.74,475,"TN",TRUE
"Scott",31.8,73209,11775,30.5,9.68,51.35,35.3,6.7,45,"TN",FALSE
"Sevier",35.4,108001,15903,16.1,9.24,51.3,92.2,0.99,159,"TN",FALSE
"Shelby",31.3,87769,20491,22.3,10.54,52.34,1116.8,4.66,778,"TN",TRUE
"Smith",35.2,131274,14758,15.5,9.92,51.59,46.1,8.62,37,"TN",TRUE
"Stewart",38.7,78772,12375,15.4,10.5,50.76,22.1,8.51,69,"TN",TRUE
"Sullivan",36.9,65711,17699,16.1,13.28,51.99,354.7,6.2,389,"TN",FALSE
"Sumner",33.2,63926,17634,11,9.23,51,203.6,5.15,310,"TN",TRUE
"Trousdale",36.3,100467,12391,16.8,10.92,51.32,52.5,14,170,"TN",TRUE
"Unicoi",37.9,39234,14752,17.2,14.41,52.02,90.3,10.18,183,"TN",FALSE
"Warren",35,103593,14619,18.2,10.92,51.82,77.4,7.52,360,"TN",TRUE
"Washington",34.7,61524,17210,16.1,13.17,51.58,290.9,8.78,402,"TN",FALSE
"Wayne",34.8,85284,11888,21.1,8.76,47.56,20.8,10.13,9,"TN",FALSE
"Weakley",33,101854,14301,15.8,9.57,51.98,55,11.41,168,"TN",TRUE
"White",36.7,112414,13185,18.5,10.7,51.72,54.4,7.02,69,"TN",TRUE
"Williamson",34.1,109751,26526,6.8,7.87,50.8,151.9,4.42,216,"TN",FALSE
"Anderson",31.4,59319,12766,20.8,13.34,42.1,44.9,10.52,416,"TX",FALSE
"Andrews",29.4,61258,14508,16.4,10.51,50.54,9.7,5.38,471,"TX",FALSE
"Angelina",32.3,74790,15750,18.5,10.31,51.45,89.8,8.14,516,"TX",TRUE
"Aransas",38.1,85786,15301,22.4,11.85,50.46,75.8,4.14,771,"TX",FALSE
"Archer",34.7,63119,17466,11.1,12.95,50.08,8.5,3.9,78,"TX",FALSE
"Armstrong",38.4,98274,20205,10.1,16.11,51.65,2.1,27.89,79,"TX",FALSE
"Atascosa",30.4,61267,12758,25.3,7.68,50.36,25.6,9.05,216,"TX",FALSE
"Austin",35.7,122118,17000,14.6,9.12,51.17,31.9,12.79,239,"TX",FALSE
"Bandera",40.3,48715,17481,12.3,10.11,50.22,14,4.95,280,"TX",FALSE
"Bastrop",33.4,61675,14327,16.5,7.97,49.23,44.6,5.63,363,"TX",TRUE
"Baylor",42.9,133033,17516,19.7,14.21,53.25,4.9,13.49,84,"TX",TRUE
"Bee",29.6,58039,12925,28.2,10.35,50.65,27.8,7.8,355,"TX",TRUE
"Bell",27.8,48290,16026,15.8,10.29,49.28,180.2,6.93,592,"TX",FALSE
"Bexar",30,63507,17196,22.7,10.1,51.77,987.4,4,1019,"TX",TRUE
"Blanco",38.8,115982,16812,12.4,11.48,51.91,9.1,29.23,222,"TX",FALSE
"Bosque",41,122847,15115,17.2,12.62,51.36,15.6,23.25,151,"TX",FALSE
"Bowie",34,77525,16631,17.7,12.49,51.83,92.7,8.15,528,"TX",TRUE
"Brazoria",31.1,53158,17489,12.3,11.2,48.23,146.4,4.27,378,"TX",FALSE
"Brazos",24,69626,13840,19.9,6.55,48.42,213.6,3.88,621,"TX",FALSE
"Brewster",32.4,69191,13876,21.8,11.44,49.3,1.4,4.6,297,"TX",TRUE
"Brooks",30.2,60355,10632,38.2,8.29,51.34,8.7,8.54,201,"TX",TRUE
"Brown",35,81178,14232,19.4,11.48,51.75,36.2,11.67,541,"TX",FALSE
"Burleson",35.4,128976,14736,18.6,10.39,51.18,20.9,9.06,405,"TX",TRUE
"Burnet",40,90600,17141,16.9,11.32,51.71,23.3,12.03,274,"TX",FALSE
"Caldwell",30.7,55149,13065,22.7,7.89,50.01,49.3,12.9,397,"TX",TRUE
"Calhoun",32.7,117404,14370,17.8,12.67,50.49,39,5.5,550,"TX",FALSE
"Callahan",36.7,74002,14280,16.5,12.66,51.66,13.2,11.51,69,"TX",FALSE
"Cameron",27.4,64965,10618,38.5,6.14,51.93,307.9,3.56,705,"TX",TRUE
"Camp",36.1,101480,18077,21.3,12.22,52.11,51.1,11.39,459,"TX",TRUE
"Carson",34.5,95526,18943,8,13.26,51.45,7,6.92,208,"TX",FALSE
"Cass",35.7,62111,14514,20.5,12.52,52.05,32.1,13.72,207,"TX",TRUE
"Castro",28.4,68333,18797,26.3,9.26,50.44,9.8,7.05,249,"TX",FALSE
"Chambers",32.7,57192,16774,12.3,10.12,49.65,34.2,2.83,355,"TX",FALSE
"Cherokee",35,77397,15139,22.8,11.04,50.79,38.6,15.32,338,"TX",FALSE
"Childress",39.5,72375,16340,22.7,12.27,53.3,8.9,16.35,276,"TX",FALSE
"Clay",37.3,86021,15949,11.8,14,51.18,8.8,10,224,"TX",TRUE
"Cochran",30.1,106271,17038,28.6,9.26,50.04,5.4,5,462,"TX",FALSE
"Coke",44,128435,15120,15.9,13.21,51.94,3.8,30.59,168,"TX",FALSE
"Coleman",41.6,115185,14375,23.4,13.65,52.58,7.5,18.84,162,"TX",TRUE
"Collin",30.9,53296,24875,6.3,6.27,50.11,342.6,2.95,545,"TX",FALSE
"Collingsworth",38.4,125903,16293,24.4,14.26,51.76,3.8,15.43,249,"TX",FALSE
"Colorado",37.4,169601,16721,19.3,11.43,52.05,19.1,16.9,499,"TX",FALSE
"Comal",36.7,73508,19672,12.3,9.88,51.12,98.5,11.81,546,"TX",FALSE
"Comanche",41.4,105487,16220,20.7,11.49,51.01,14.3,21.57,102,"TX",TRUE
"Concho",35.9,104623,15145,22.6,10.57,46.2,3,22.33,177,"TX",TRUE
"Cooke",34.2,91783,15842,16.5,11.14,51.02,35.5,9.68,379,"TX",FALSE
"Coryell",25.4,40889,10858,13.9,7.35,44.37,61.2,5.43,312,"TX",FALSE
"Cottle",41.2,152024,17101,25.9,13.14,51.05,2.3,17.14,186,"TX",TRUE
"Crane",29.8,66898,13602,14.2,11.13,50.11,5.9,6.3,335,"TX",FALSE
"Crockett",33.1,162161,15609,21.2,13.41,49.63,1.5,9.76,161,"TX",TRUE
"Crosby",32.6,89157,14172,29.2,9.53,51.45,8,12.36,93,"TX",TRUE
"Dallas",30.6,124284,23576,18.3,10.34,50.75,2168.7,3.63,985,"TX",FALSE
"Dawson",32.7,141032,15682,28.1,9.2,51.46,15.6,6.1,423,"TX",FALSE
"Deaf Smith",28.3,70388,18598,25.7,9.71,50.48,12.6,7.13,493,"TX",FALSE
"Delta",39.7,95900,15897,21.4,12.91,52.39,17,26.38,247,"TX",TRUE
"Denton",29,37158,19511,8.4,6.19,50.43,331.7,2.83,593,"TX",FALSE
"Dickens",42.3,87988,15111,26,12.4,52.54,2.8,11.6,468,"TX",TRUE
"Dimmit",27.8,35800,9294,40.3,8.41,51.07,7.9,6.19,498,"TX",TRUE
"Donley",42,164161,17663,20.8,14.47,52.13,3.9,11.94,222,"TX",FALSE
"Eastland",39,76864,14511,21.6,13.6,51.98,19.4,18.44,365,"TX",FALSE
"Ector",30.2,58654,14651,21.9,11.75,50.89,135.2,3.74,991,"TX",FALSE
"Ellis",31,62741,17037,14.4,8.47,50.62,93.8,7.41,543,"TX",FALSE
"El Paso",27.9,48635,12421,30.2,8.41,51.41,619.7,1.74,830,"TX",TRUE
"Erath",30.7,113737,16368,18.1,9.29,50.79,26.1,13.17,324,"TX",FALSE
